audit_date,data_as_of_date,live_verified_at,article_id,current_url,normalized_url,title,source_file,source_of_truth,tracked_in_git,content_source_type,build_managed,deployment_only,live_status,live_final_url,canonical_live,canonical_local,indexability_live,x_robots_tag,robots_meta,robots_txt_allowed,sitemap_status,internal_link_status,blog_index_status,metadata_registry_status,article_cluster,primary_intent,primary_query_family,secondary_query_family,query_family_evidence,product_cluster,recent_gsc_source,recent_clicks,recent_impressions,recent_ctr,recent_position,long_gsc_source,long_clicks,long_impressions,long_ctr,long_position,page_query_data_available,seo_opportunity_score,available_weight_percentage,seo_score_confidence,hypothesis_sales_potential,sales_evidence_type,sales_confidence,lifecycle_status,compliance_gate,seo_action,sales_action,cannibalization_cluster,cannibalization_confidence,proposed_winner,redirect_candidate_destination,backlink_data_available,retirement_confidence,stale_commercial_issue,commercial_value_type,current_blog_to_product_funnel,content_quality_flags,structured_data_status,structured_data_errors,priority,last_major_change_date,lock_status,next_review_date,manual_review_required,notes
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-men-testosterone-energy-prostate-2026,https://nutrithrive.com.au/blog/moringa-for-men-testosterone-energy-prostate-2026,https://nutrithrive.com.au/blog/moringa-for-men-testosterone-energy-prostate-2026,Moringa for Men: Separating Evidence From Hype,site/blog/moringa-for-men-testosterone-energy-prostate-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-men-testosterone-energy-prostate-2026,https://nutrithrive.com.au/blog/moringa-for-men-testosterone-energy-prostate-2026,https://nutrithrive.com.au/blog/moringa-for-men-testosterone-energy-prostate-2026,YES,,"index, follow",YES,PRESENT,6 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,Moringa for Men: Separating Evidence From Hype,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.2,45%,LOW,7.4,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,REVIEW_REQUIRED,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-menopause-symptoms-hormones-2026,https://nutrithrive.com.au/blog/moringa-for-menopause-symptoms-hormones-2026,https://nutrithrive.com.au/blog/moringa-for-menopause-symptoms-hormones-2026,Moringa for Menopause: What the Evidence Says,site/blog/moringa-for-menopause-symptoms-hormones-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-menopause-symptoms-hormones-2026,https://nutrithrive.com.au/blog/moringa-for-menopause-symptoms-hormones-2026,https://nutrithrive.com.au/blog/moringa-for-menopause-symptoms-hormones-2026,YES,,"index, follow",YES,PRESENT,11 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,Moringa for Menopause: What the Evidence Says,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,3.0,0.0,10.0,DATA UNAVAILABLE,,,,,NO,7.2,65%,MEDIUM,7.0,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-pcos-polycystic-ovary-syndrome-2026,https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,Moringa and PCOS: The Evidence,site/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,YES,,"index, follow",YES,PRESENT,9 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,Moringa and PCOS: The Evidence,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,7.0,0.0,7.29,DATA UNAVAILABLE,,,,,NO,7.1,65%,MEDIUM,7.1,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,BLOCKED_PENDING_REVIEW,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-period-pain-pms-menstrual-health-2026,https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,Moringa for Period Pain & PMS: The Evidence,site/blog/moringa-for-period-pain-pms-menstrual-health-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,YES,,"index, follow",YES,PRESENT,5 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,Moringa for Period Pain & PMS: The Evidence,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,5.0,0.0,10.0,DATA UNAVAILABLE,,,,,NO,7.3,65%,MEDIUM,7.1,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-skin-eating-benefits-glow-2026,https://nutrithrive.com.au/blog/moringa-for-skin-eating-benefits-glow-2026,https://nutrithrive.com.au/blog/moringa-for-skin-eating-benefits-glow-2026,Moringa for Skin: The Real Story,site/blog/moringa-for-skin-eating-benefits-glow-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-skin-eating-benefits-glow-2026,https://nutrithrive.com.au/blog/moringa-for-skin-eating-benefits-glow-2026,https://nutrithrive.com.au/blog/moringa-for-skin-eating-benefits-glow-2026,YES,,"index, follow",YES,PRESENT,11 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,Moringa for Skin: The Real Story,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,1.0,0.0,1.0,DATA UNAVAILABLE,,,,,NO,5.3,65%,MEDIUM,7.0,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,REVIEW_REQUIRED,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-sleep-quality-insomnia-2026,https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,Moringa for Sleep: What the Evidence Shows,site/blog/moringa-for-sleep-quality-insomnia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,YES,,"index, follow",YES,PRESENT,8 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,Moringa for Sleep: What the Evidence Shows,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,1.0,0.0,43.0,DATA UNAVAILABLE,,,,,NO,5.1,65%,MEDIUM,6.8,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,BLOCKED_PENDING_REVIEW,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-for-weight-loss-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-weight-loss-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-weight-loss-evidence-2026,Moringa for Weight Loss: The Honest Evidence,site/blog/moringa-for-weight-loss-evidence-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-for-weight-loss-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-weight-loss-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-weight-loss-evidence-2026,YES,,"index, follow",YES,PRESENT,6 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,Moringa for Weight Loss: The Honest Evidence,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,5.0,0.0,15.8,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,3.0,0.0,14.33,NO,6.7,65%,MEDIUM,7.1,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-gut-health-digestion-evidence-2026,https://nutrithrive.com.au/blog/moringa-gut-health-digestion-evidence-2026,https://nutrithrive.com.au/blog/moringa-gut-health-digestion-evidence-2026,Moringa and Gut Health: The Evidence,site/blog/moringa-gut-health-digestion-evidence-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-gut-health-digestion-evidence-2026,https://nutrithrive.com.au/blog/moringa-gut-health-digestion-evidence-2026,https://nutrithrive.com.au/blog/moringa-gut-health-digestion-evidence-2026,YES,,"index, follow",YES,PRESENT,12 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,Moringa and Gut Health: The Evidence,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,9.0,0.0,38.89,DATA UNAVAILABLE,,,,,NO,6.0,65%,MEDIUM,7.2,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,BLOCKED_PENDING_REVIEW,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-heavy-metals-lab-testing-australia-what-to-look-for-2026,https://nutrithrive.com.au/blog/moringa-heavy-metals-lab-testing-australia-what-to-look-for-2026,https://nutrithrive.com.au/blog/moringa-heavy-metals-lab-testing-australia-what-to-look-for-2026,Moringa Heavy Metals Lab Testing Australia | What to Look For,site/blog/moringa-heavy-metals-lab-testing-australia-what-to-look-for-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-heavy-metals-lab-testing-australia-what-to-look-for-2026,https://nutrithrive.com.au/blog/moringa-heavy-metals-lab-testing-australia-what-to-look-for-2026,https://nutrithrive.com.au/blog/moringa-heavy-metals-lab-testing-australia-what-to-look-for-2026,YES,,"index, follow",YES,PRESENT,22 incoming internal links,PRESENT,PRESENT,MORINGA,COMPARISON,Moringa Heavy Metals Lab Testing Australia | What to Look For,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,1.0,0.0,4.0,DATA UNAVAILABLE,,,,,NO,7.4,65%,MEDIUM,7.2,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-oil-benefits-skin-hair-health-2026,https://nutrithrive.com.au/blog/moringa-oil-benefits-skin-hair-health-2026,https://nutrithrive.com.au/blog/moringa-oil-benefits-skin-hair-health-2026,Moringa Oil for Skin & Hair: What's Different,site/blog/moringa-oil-benefits-skin-hair-health-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-oil-benefits-skin-hair-health-2026,https://nutrithrive.com.au/blog/moringa-oil-benefits-skin-hair-health-2026,https://nutrithrive.com.au/blog/moringa-oil-benefits-skin-hair-health-2026,YES,,"index, follow",YES,PRESENT,4 incoming internal links,PRESENT,PRESENT,MORINGA,COMPARISON,Moringa Oil for Skin & Hair: What's Different,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.6,45%,LOW,7.4,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-patches-australia-review-do-they-work,https://nutrithrive.com.au/blog/moringa-patches-australia-review-do-they-work,https://nutrithrive.com.au/blog/moringa-patches-australia-review-do-they-work,Glorenda & Healrize Moringa Patches Australia: Do They Work?,site/blog/moringa-patches-australia-review-do-they-work.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-patches-australia-review-do-they-work,https://nutrithrive.com.au/blog/moringa-patches-australia-review-do-they-work,https://nutrithrive.com.au/blog/moringa-patches-australia-review-do-they-work,YES,,"index, follow",YES,PRESENT,91 incoming internal links,PRESENT,PRESENT,MORINGA,COMPARISON,Glorenda & Healrize Moringa Patches Australia: Do They Work?,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),22.0,1665.0,0.0132,5.99,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),104.0,8849.0,0.0118,6.97,NO,8.4,65%,MEDIUM,8.2,INTENT_HYPOTHESIS_ONLY,LOW,PROTECT,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P1,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-powder-victoria-seniors-joint-health,https://nutrithrive.com.au/blog/moringa-powder-victoria-seniors-joint-health,https://nutrithrive.com.au/blog/moringa-powder-victoria-seniors-joint-health,How Victorian Seniors Add Moringa Powder to Everyday Meals,site/blog/moringa-powder-victoria-seniors-joint-health.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-powder-victoria-seniors-joint-health,https://nutrithrive.com.au/blog/moringa-powder-victoria-seniors-joint-health,https://nutrithrive.com.au/blog/moringa-powder-victoria-seniors-joint-health,YES,,"index, follow",YES,PRESENT,7 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,How Victorian Seniors Add Moringa Powder to Everyday Meals,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),1.0,64.0,0.015600000000000001,18.08,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,2.0,0.0,40.0,NO,7.0,65%,MEDIUM,7.7,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-pregnancy-safe-australia-trimester-guide-2026,https://nutrithrive.com.au/blog/moringa-pregnancy-safe-australia-trimester-guide-2026,https://nutrithrive.com.au/blog/moringa-pregnancy-safe-australia-trimester-guide-2026,Moringa and Pregnancy: A Trimester Guide,site/blog/moringa-pregnancy-safe-australia-trimester-guide-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-pregnancy-safe-australia-trimester-guide-2026,https://nutrithrive.com.au/blog/moringa-pregnancy-safe-australia-trimester-guide-2026,https://nutrithrive.com.au/blog/moringa-pregnancy-safe-australia-trimester-guide-2026,YES,,"index, follow",YES,PRESENT,14 incoming internal links,PRESENT,PRESENT,MORINGA,COMPARISON,Moringa and Pregnancy: A Trimester Guide,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.4,45%,LOW,7.2,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-side-effects-what-happens-take-too-much-2026,https://nutrithrive.com.au/blog/moringa-side-effects-what-happens-take-too-much-2026,https://nutrithrive.com.au/blog/moringa-side-effects-what-happens-take-too-much-2026,Moringa Side Effects in Australia: Start-Small Guide,site/blog/moringa-side-effects-what-happens-take-too-much-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-side-effects-what-happens-take-too-much-2026,https://nutrithrive.com.au/blog/moringa-side-effects-what-happens-take-too-much-2026,https://nutrithrive.com.au/blog/moringa-side-effects-what-happens-take-too-much-2026,YES,,"index, follow",YES,PRESENT,52 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,Moringa Side Effects in Australia: Start-Small Guide,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,3.0,0.0,5.0,DATA UNAVAILABLE,,,,,NO,7.2,65%,MEDIUM,7.0,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-smoothie-recipes-australia-2026,https://nutrithrive.com.au/blog/moringa-smoothie-recipes-australia-2026,https://nutrithrive.com.au/blog/moringa-smoothie-recipes-australia-2026,5 Moringa Smoothie Recipes That Don't Taste Like Grass,site/blog/moringa-smoothie-recipes-australia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-smoothie-recipes-australia-2026,https://nutrithrive.com.au/blog/moringa-smoothie-recipes-australia-2026,https://nutrithrive.com.au/blog/moringa-smoothie-recipes-australia-2026,YES,,"index, follow",YES,PRESENT,22 incoming internal links,PRESENT,PRESENT,MORINGA,COMMERCIAL_RESEARCH,5 Moringa Smoothie Recipes That Don't Taste Like Grass,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.6,45%,LOW,7.4,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-smoothie-recipes-australia-easy-2026,https://nutrithrive.com.au/blog/moringa-smoothie-recipes-australia-easy-2026,https://nutrithrive.com.au/blog/moringa-smoothie-recipes-australia-2026,Guide moved | NutriThrive,site/blog/moringa-smoothie-recipes-australia-easy-2026.html,tracked_content,YES,tracked HTML content,YES,NO,301,https://nutrithrive.com.au/blog/moringa-smoothie-recipes-australia-2026,https://nutrithrive.com.au/blog/moringa-smoothie-recipes-australia-2026,https://nutrithrive.com.au/blog/moringa-smoothie-recipes-australia-2026,NO,,"index, follow",YES,ABSENT,0 incoming internal links,ABSENT,ABSENT,MORINGA,PROBLEM_SOLVING,Guide moved | NutriThrive,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.8,45%,LOW,7.2,INTENT_HYPOTHESIS_ONLY,LOW,CONSOLIDATE,CLEAR,Preserve redirect; do not index source,None,,INSUFFICIENT_DATA,https://nutrithrive.com.au/blog/moringa-smoothie-recipes-australia-2026,https://nutrithrive.com.au/blog/moringa-smoothie-recipes-australia-2026,NO,INSUFFICIENT_BACKLINK_DATA,,,IRRELEVANT,forced_or_missing_product_transition,MISSING,,P3,UNKNOWN,LOCKED,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-soap-benefits-skin-guide,https://nutrithrive.com.au/blog/moringa-soap-benefits-skin-guide,https://nutrithrive.com.au/blog/moringa-soap-benefits-skin-guide,Moringa Soap Australia: $7 Bar vs Skin Hype,site/blog/moringa-soap-benefits-skin-guide.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-soap-benefits-skin-guide,https://nutrithrive.com.au/blog/moringa-soap-benefits-skin-guide,https://nutrithrive.com.au/blog/moringa-soap-benefits-skin-guide,YES,,"index, follow",YES,PRESENT,17 incoming internal links,PRESENT,PRESENT,SOAP,COMPARISON,Moringa Soap Australia: $7 Bar vs Skin Hype,DATA UNAVAILABLE,URL_TITLE_INFERENCE,SOAP,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.4,45%,LOW,7.2,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-soap-vs-regular-soap-comparison-2026,https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,Moringa Soap vs Regular Soap: The Difference,site/blog/moringa-soap-vs-regular-soap-comparison-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,YES,,"index, follow",YES,PRESENT,12 incoming internal links,PRESENT,PRESENT,SOAP,COMPARISON,Moringa Soap vs Regular Soap: The Difference,DATA UNAVAILABLE,URL_TITLE_INFERENCE,SOAP,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.6,45%,LOW,7.4,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
